timestamp,label,date,method,window_name,scenario,P_pv_kw,P_smooth_kw,P_batt_req_kw,P_batt_act_kw,SoC_actual,P_out_act_kw,is_active
2025-03-15 08:50:00,medium,2025-03-15,EMA,10min,large,2856.0,2674.7110061784406,-181.28899382155942,-181.28899382155942,0.5185743819873503,2674.7110061784406,1
2025-03-15 08:55:00,medium,2025-03-15,EMA,10min,large,3100.0,2958.23700205948,-141.7629979405201,-141.7629979405201,0.520543312514302,2958.23700205948,1
2025-03-15 09:00:00,medium,2025-03-15,EMA,10min,large,2382.0,2574.0790006864936,192.0790006864936,192.0790006864936,0.5178755486158785,2574.0790006864936,1
2025-03-15 09:05:00,medium,2025-03-15,EMA,10min,large,3086.0,2915.359666895498,-170.64033310450213,-170.64033310450213,0.5202455532423299,2915.359666895498,1
2025-03-15 09:10:00,medium,2025-03-15,EMA,10min,large,2317.0,2516.453222298499,199.45322229849899,199.45322229849899,0.5174753695992952,2516.453222298499,1
2025-03-15 09:15:00,medium,2025-03-15,EMA,10min,large,1841.0,2066.1510740994995,225.1510740994995,225.1510740994995,0.5143482713479133,2066.1510740994995,1
2025-03-15 09:20:00,medium,2025-03-15,EMA,10min,large,2036.0,2046.0503580331665,10.050358033166503,10.050358033166503,0.514208683041897,2046.0503580331665,1
2025-03-15 09:25:00,medium,2025-03-15,EMA,10min,large,1821.0,1896.0167860110555,75.0167860110555,75.0167860110555,0.5131667832361879,1896.0167860110555,1
2025-03-15 09:30:00,medium,2025-03-15,EMA,10min,large,3339.0,2858.0055953370183,-480.99440466298165,-480.99440466298165,0.5198472610787294,2858.0055953370183,1
2025-03-15 09:35:00,medium,2025-03-15,EMA,10min,large,2570.0,2666.00186511234,96.00186511234006,96.00186511234006,0.518513901841058,2666.00186511234,1
2025-03-15 09:40:00,medium,2025-03-15,EMA,10min,large,2752.0,2723.3339550374467,-28.666044962553315,-28.666044962553315,0.5189120413544267,2723.3339550374467,1
2025-03-15 09:45:00,medium,2025-03-15,EMA,10min,large,2491.0,2568.4446516791486,77.44465167914859,77.44465167914859,0.5178364211922163,2568.4446516791486,1
2025-03-15 09:50:00,medium,2025-03-15,EMA,10min,large,3041.0,2883.481550559716,-157.5184494402838,-157.5184494402838,0.5200241774344424,2883.481550559716,1
2025-03-15 09:55:00,medium,2025-03-15,EMA,10min,large,3092.0,3022.493850186572,-69.50614981342778,-69.50614981342778,0.5209895406262955,3022.493850186572,1
2025-03-15 10:00:00,medium,2025-03-15,EMA,10min,large,3494.0,3336.831283395524,-157.16871660447578,-157.16871660447578,0.5231724394680244,3336.831283395524,1
2025-03-15 10:05:00,medium,2025-03-15,EMA,10min,large,3350.0,3345.610427798508,-4.389572201491774,-4.389572201491774,0.5232334057486007,3345.610427798508,1
2025-03-15 10:10:00,medium,2025-03-15,EMA,10min,large,2890.0,3041.8701425995023,151.8701425995023,151.8701425995023,0.5211240982124965,3041.8701425995023,1
2025-03-15 10:15:00,medium,2025-03-15,EMA,10min,large,3461.0,3321.290047533167,-139.70995246683287,-139.70995246683287,0.5230645142189803,3321.290047533167,1
2025-03-15 10:20:00,medium,2025-03-15,EMA,10min,large,3371.0,3354.430015844389,-16.56998415561111,-16.56998415561111,0.5232946528878082,3354.430015844389,1
2025-03-15 10:25:00,medium,2025-03-15,EMA,10min,large,3443.0,3413.476671948129,-29.523328051870976,-29.523328051870976,0.5237046991107508,3413.476671948129,1
2025-03-15 10:30:00,medium,2025-03-15,EMA,10min,large,3274.0,3320.49222398271,46.49222398271013,46.49222398271013,0.5230589737776576,3320.49222398271,1
2025-03-15 10:35:00,medium,2025-03-15,EMA,10min,large,3295.0,3303.4974079942367,8.49740799423671,8.49740799423671,0.5229409542221821,3303.4974079942367,1
2025-03-15 10:40:00,medium,2025-03-15,EMA,10min,large,2732.0,2922.499135998079,190.49913599807905,190.49913599807905,0.5202951328888754,2922.499135998079,1
2025-03-15 10:45:00,medium,2025-03-15,EMA,10min,large,3065.0,3017.4997119993595,-47.50028800064047,-47.50028800064047,0.5209548591111065,3017.4997119993595,1
2025-03-15 10:50:00,medium,2025-03-15,EMA,10min,large,3509.0,3345.166570666453,-163.83342933354697,-163.83342933354697,0.5232303234074057,3345.166570666453,1
2025-03-15 10:55:00,medium,2025-03-15,EMA,10min,large,3496.0,3445.722190222151,-50.27780977784914,-50.27780977784914,0.5239286263209869,3445.722190222151,1
2025-03-15 11:00:00,medium,2025-03-15,EMA,10min,large,3425.0,3431.9073967407166,6.907396740716649,6.907396740716649,0.5238326902551437,3431.9073967407166,1
2025-03-15 11:05:00,medium,2025-03-15,EMA,10min,large,3217.0,3288.635798913572,71.63579891357222,71.63579891357222,0.5228377486035662,3288.635798913572,1
2025-03-15 11:10:00,medium,2025-03-15,EMA,10min,large,3366.0,3340.211932971191,-25.78806702880911,-25.78806702880911,0.5231959162011885,3340.211932971191,1
2025-03-15 11:15:00,medium,2025-03-15,EMA,10min,large,3338.0,3338.7373109903965,0.7373109903965087,0.7373109903965087,0.5231856757707664,3338.7373109903965,1
2025-03-15 11:20:00,medium,2025-03-15,EMA,10min,large,3323.0,3328.245770330132,5.245770330132018,5.245770330132018,0.5231128178495146,3328.245770330132,1
2025-03-15 11:25:00,medium,2025-03-15,EMA,10min,large,3321.0,3323.4152567767105,2.415256776710521,2.415256776710521,0.5230792726165047,3323.4152567767105,1
