timestamp,label,date,method,window_name,scenario,P_pv_kw,P_smooth_kw,P_batt_req_kw,P_batt_act_kw,SoC_actual,P_out_act_kw,is_active
2024-06-05 11:05:00,clear,2024-06-05,EMA,10min,large,3641.0,3651.521810020349,10.521810020349221,10.521810020349221,0.5253577903473635,3651.521810020349,1
2024-06-05 11:10:00,clear,2024-06-05,EMA,10min,large,3632.0,3638.507270006783,6.507270006783074,6.507270006783074,0.5252674115972693,3638.507270006783,1
2024-06-05 11:15:00,clear,2024-06-05,EMA,10min,large,3631.0,3633.5024233355934,2.5024233355934484,2.5024233355934484,0.5252326557176082,3633.5024233355934,1
2024-06-05 11:20:00,clear,2024-06-05,EMA,10min,large,3649.0,3643.834141111865,-5.165858888135062,-5.165858888135062,0.5253044037577212,3643.834141111865,1
2024-06-05 11:25:00,clear,2024-06-05,EMA,10min,large,3643.0,3643.278047037288,0.27804703728816094,0.27804703728816094,0.5253005419933144,3643.278047037288,1
2024-06-05 11:30:00,clear,2024-06-05,EMA,10min,large,3645.0,3644.426015679096,-0.5739843209039464,-0.5739843209039464,0.5253085139977715,3644.426015679096,1
2024-06-05 11:35:00,clear,2024-06-05,EMA,10min,large,3643.0,3643.4753385596982,0.4753385596982298,0.4753385596982298,0.5253019120733312,3643.4753385596982,1
2024-06-05 11:40:00,clear,2024-06-05,EMA,10min,large,3662.0,3655.825112853233,-6.174887146767105,-6.174887146767105,0.525387674394814,3655.825112853233,1
2024-06-05 11:45:00,clear,2024-06-05,EMA,10min,large,3661.0,3659.2750376177446,-1.7249623822553986,-1.7249623822553986,0.5254116322056787,3659.2750376177446,1
2024-06-05 11:50:00,clear,2024-06-05,EMA,10min,large,3675.0,3669.7583458725817,-5.241654127418315,-5.241654127418315,0.5254844329574484,3669.7583458725817,1
2024-06-05 11:55:00,clear,2024-06-05,EMA,10min,large,3697.0,3687.919448624194,-9.080551375805953,-9.080551375805953,0.5256105517265568,3687.919448624194,1
2024-06-05 12:00:00,clear,2024-06-05,EMA,10min,large,3678.0,3681.306482874732,3.3064828747319552,3.3064828747319552,0.5255646283532966,3681.306482874732,1
2024-06-05 12:05:00,clear,2024-06-05,EMA,10min,large,3698.0,3692.435494291577,-5.564505708422985,-5.564505708422985,0.5256419131548026,3692.435494291577,1
2024-06-05 12:10:00,clear,2024-06-05,EMA,10min,large,3685.0,3687.4784980971926,2.4784980971926416,2.4784980971926416,0.5256074895701194,3687.4784980971926,1
2024-06-05 12:15:00,clear,2024-06-05,EMA,10min,large,3662.0,3670.492832699064,8.49283269906391,8.49283269906391,0.5254895335604102,3670.492832699064,1
2024-06-05 12:20:00,clear,2024-06-05,EMA,10min,large,3655.0,3660.164277566355,5.16427756635494,5.16427756635494,0.5254178074830997,3660.164277566355,1
