timestamp,label,date,method,window_name,scenario,P_pv_kw,P_smooth_kw,P_batt_req_kw,P_batt_act_kw,SoC_actual,P_out_act_kw,is_active
2024-04-03 10:45:00,cloudy,2024-04-03,EMA,10min,small,3698.0,3704.19129097726,6.191290977259996,6.191290977259996,0.5771706518953597,3704.19129097726,1
2024-04-03 10:50:00,cloudy,2024-04-03,EMA,10min,small,3685.0,3691.39709699242,6.397096992419847,6.397096992419847,0.5769041061873421,3691.39709699242,1
2024-04-03 10:55:00,cloudy,2024-04-03,EMA,10min,small,3708.0,3702.4656989974737,-5.534301002526263,-5.534301002526263,0.5771347020624473,3702.4656989974737,1
2024-04-03 11:00:00,cloudy,2024-04-03,EMA,10min,small,3733.0,3722.821899665824,-10.178100334176179,-10.178100334176179,0.5775587895763713,3722.821899665824,1
2024-04-03 11:05:00,cloudy,2024-04-03,EMA,10min,small,3721.0,3721.607299888608,0.6072998886079404,0.6072998886079404,0.577533485414346,3721.607299888608,1
2024-04-03 11:10:00,cloudy,2024-04-03,EMA,10min,small,3687.0,3698.535766629536,11.535766629535829,11.535766629535829,0.5770528284714487,3698.535766629536,1
2024-04-03 11:15:00,cloudy,2024-04-03,EMA,10min,small,3684.0,3688.8452555431786,4.8452555431786095,4.8452555431786095,0.5768509428238162,3688.8452555431786,1
2024-04-03 11:20:00,cloudy,2024-04-03,EMA,10min,small,3676.0,3680.281751847726,4.2817518477259,4.2817518477259,0.5766725364968276,3680.281751847726,1
2024-04-03 11:25:00,cloudy,2024-04-03,EMA,10min,small,3694.0,3689.4272506159086,-4.572749384091367,-4.572749384091367,0.5768630677211647,3689.4272506159086,1
2024-04-03 11:30:00,cloudy,2024-04-03,EMA,10min,small,3669.0,3675.809083538637,6.809083538636969,6.809083538636969,0.5765793559070548,3675.809083538637,1
2024-04-03 11:35:00,cloudy,2024-04-03,EMA,10min,small,3701.0,3692.603027846212,-8.396972153787829,-8.396972153787829,0.576929229746796,3692.603027846212,1
2024-04-03 11:40:00,cloudy,2024-04-03,EMA,10min,small,3636.0,3654.8676759487375,18.867675948737542,18.867675948737542,0.5761430765822653,3654.8676759487375,1
2024-04-03 11:45:00,cloudy,2024-04-03,EMA,10min,small,3583.0,3606.955891982912,23.955891982911908,23.955891982911908,0.5751449144163107,3606.955891982912,1
2024-04-03 11:50:00,cloudy,2024-04-03,EMA,10min,small,3622.0,3616.9852973276375,-5.014702672362546,-5.014702672362546,0.5753538603609925,3616.9852973276375,1
2024-04-03 11:55:00,cloudy,2024-04-03,EMA,10min,small,3702.0,3673.6617657758793,-28.338234224120697,-28.338234224120697,0.5765346201203309,3673.6617657758793,1
2024-04-03 12:00:00,cloudy,2024-04-03,EMA,10min,small,3618.0,3636.553921925293,18.553921925292798,18.553921925292798,0.5757615400401104,3636.553921925293,1
2024-04-03 12:05:00,cloudy,2024-04-03,EMA,10min,small,3611.0,3619.5179739750974,8.517973975097448,8.517973975097448,0.5754066244578147,3619.5179739750974,1
2024-04-03 12:10:00,cloudy,2024-04-03,EMA,10min,small,3359.0,3445.839324658365,86.83932465836506,86.83932465836506,0.5717883192637161,3445.839324658365,1
2024-04-03 12:15:00,cloudy,2024-04-03,EMA,10min,small,3623.0,3563.946441552788,-59.0535584472118,-59.0535584472118,0.5742488841990165,3563.946441552788,1
2024-04-03 12:20:00,cloudy,2024-04-03,EMA,10min,small,1807.0,2392.6488138509294,585.6488138509294,500.0,0.5534155508656832,2307.0,1
2024-04-03 12:25:00,cloudy,2024-04-03,EMA,10min,small,1095.0,1527.5496046169765,432.54960461697647,432.54960461697647,0.5353926506733091,1527.5496046169765,1
2024-04-03 12:30:00,cloudy,2024-04-03,EMA,10min,small,3789.0,3035.1832015389923,-753.8167984610077,-500.0,0.5562259840066425,3289.0,1
2024-04-03 12:35:00,cloudy,2024-04-03,EMA,10min,small,532.0,1366.3944005129974,834.3944005129974,500.0,0.5353926506733091,1032.0,1
2024-04-03 12:40:00,cloudy,2024-04-03,EMA,10min,small,2742.0,2283.4648001709998,-458.53519982900025,-458.53519982900025,0.5544982839995174,2283.4648001709998,1
2024-04-03 12:45:00,cloudy,2024-04-03,EMA,10min,small,747.0,1259.154933390333,512.1549333903331,500.0,0.533664950666184,1247.0,1
2024-04-03 12:50:00,cloudy,2024-04-03,EMA,10min,small,3792.0,2947.718311130111,-844.281688869889,-500.0,0.5544982839995174,3292.0,1
2024-04-03 12:55:00,cloudy,2024-04-03,EMA,10min,small,887.0,1573.906103710037,686.9061037100371,500.0,0.533664950666184,1387.0,1
2024-04-03 13:00:00,cloudy,2024-04-03,EMA,10min,small,901.0,1125.3020345700124,224.30203457001244,224.30203457001244,0.5243190325591002,1125.3020345700124,1
2024-04-03 13:05:00,cloudy,2024-04-03,EMA,10min,small,794.0,904.4340115233374,110.4340115233374,110.4340115233374,0.5197176154122944,904.4340115233374,1
2024-04-03 13:10:00,cloudy,2024-04-03,EMA,10min,small,3785.0,2824.8113371744457,-960.1886628255543,-500.0,0.5405509487456278,3285.0,1
2024-04-03 13:15:00,cloudy,2024-04-03,EMA,10min,small,3788.0,3466.9371123914816,-321.0628876085184,-321.0628876085184,0.5539285690626494,3466.9371123914816,1
2024-04-03 13:20:00,cloudy,2024-04-03,EMA,10min,small,3658.0,3594.312370797161,-63.68762920283916,-63.68762920283916,0.5565822202794344,3594.312370797161,1
2024-04-03 13:25:00,cloudy,2024-04-03,EMA,10min,small,1583.0,2253.4374569323872,670.4374569323872,500.0,0.535748886946101,2083.0,1
2024-04-03 13:30:00,cloudy,2024-04-03,EMA,10min,small,3790.0,3277.812485644129,-512.1875143558709,-500.0,0.5565822202794344,3290.0,1
2024-04-03 13:35:00,cloudy,2024-04-03,EMA,10min,small,798.0,1624.6041618813765,826.6041618813765,500.0,0.535748886946101,1298.0,1
2024-04-03 13:40:00,cloudy,2024-04-03,EMA,10min,small,2394.0,2137.5347206271254,-256.46527937287465,-256.46527937287465,0.5464349402533041,2137.5347206271254,1
2024-04-03 13:45:00,cloudy,2024-04-03,EMA,10min,small,1891.0,1973.1782402090416,82.17824020904163,82.17824020904163,0.5430108469112607,1973.1782402090416,1
2024-04-03 13:50:00,cloudy,2024-04-03,EMA,10min,small,3123.0,2739.7260800696804,-383.2739199303196,-383.2739199303196,0.5589805935750239,2739.7260800696804,1
2024-04-03 13:55:00,cloudy,2024-04-03,EMA,10min,small,3788.0,3438.5753600232265,-349.4246399767735,-349.4246399767735,0.5735399535740562,3438.5753600232265,1
2024-04-03 14:00:00,cloudy,2024-04-03,EMA,10min,small,813.0,1688.191786674409,875.1917866744091,500.0,0.5527066202407228,1313.0,1
2024-04-03 14:05:00,cloudy,2024-04-03,EMA,10min,small,1814.0,1772.0639288914697,-41.936071108530314,-41.936071108530314,0.5544539565369115,1772.0639288914697,1
2024-04-03 14:10:00,cloudy,2024-04-03,EMA,10min,small,3789.0,3116.6879762971566,-672.3120237028434,-500.0,0.5752872898702449,3289.0,1
2024-04-03 14:15:00,cloudy,2024-04-03,EMA,10min,small,1205.0,1842.2293254323856,637.2293254323856,500.0,0.5544539565369115,1705.0,1
2024-04-03 14:20:00,cloudy,2024-04-03,EMA,10min,small,1517.0,1625.4097751441286,108.40977514412862,108.40977514412862,0.5499368825725729,1625.4097751441286,1
2024-04-03 14:25:00,cloudy,2024-04-03,EMA,10min,small,1080.0,1261.8032583813765,181.8032583813765,181.8032583813765,0.5423617468066823,1261.8032583813765,1
2024-04-03 14:30:00,cloudy,2024-04-03,EMA,10min,small,3021.0,2434.6010861271257,-586.3989138728743,-500.0,0.5631950801400156,2521.0,1
2024-04-03 14:35:00,cloudy,2024-04-03,EMA,10min,small,969.0,1457.5336953757087,488.5336953757087,488.5336953757087,0.5428395094993611,1457.5336953757087,1
2024-04-03 14:40:00,cloudy,2024-04-03,EMA,10min,small,1355.0,1389.1778984585694,34.177898458569416,34.177898458569416,0.5414154303969207,1389.1778984585694,1
2024-04-03 14:45:00,cloudy,2024-04-03,EMA,10min,small,2476.0,2113.7259661528565,-362.2740338471435,-362.2740338471435,0.5565101818072185,2113.7259661528565,1
2024-04-03 14:50:00,cloudy,2024-04-03,EMA,10min,small,1674.0,1820.5753220509523,146.5753220509523,146.5753220509523,0.5504028767217621,1820.5753220509523,1
2024-04-03 14:55:00,cloudy,2024-04-03,EMA,10min,small,1270.0,1453.5251073503175,183.5251073503175,183.5251073503175,0.5427559972488323,1453.5251073503175,1
2024-04-03 15:00:00,cloudy,2024-04-03,EMA,10min,small,1223.0,1299.841702450106,76.84170245010591,76.84170245010591,0.5395542596467445,1299.841702450106,1
2024-04-03 15:05:00,cloudy,2024-04-03,EMA,10min,small,3782.0,2954.613900816702,-827.386099183298,-500.0,0.5603875929800779,3282.0,1
2024-04-03 15:10:00,cloudy,2024-04-03,EMA,10min,small,3790.0,3511.5379669389004,-278.46203306109965,-278.46203306109965,0.5719901776909571,3511.5379669389004,1
2024-04-03 15:15:00,cloudy,2024-04-03,EMA,10min,small,2690.0,2963.8459889796336,273.8459889796336,273.8459889796336,0.560579928150139,2963.8459889796336,1
2024-04-03 15:20:00,cloudy,2024-04-03,EMA,10min,small,982.0,1642.615329659878,660.615329659878,500.0,0.5397465948168056,1482.0,1
2024-04-03 15:25:00,cloudy,2024-04-03,EMA,10min,small,3792.0,3075.5384432199594,-716.4615567800406,-500.0,0.560579928150139,3292.0,1
2024-04-03 15:30:00,cloudy,2024-04-03,EMA,10min,small,3785.0,3548.512814406653,-236.48718559334702,-236.48718559334702,0.5704335608831952,3548.512814406653,1
2024-04-03 15:35:00,cloudy,2024-04-03,EMA,10min,small,2173.0,2631.5042714688843,458.5042714688843,458.5042714688843,0.5513292162386584,2631.5042714688843,1
2024-04-03 15:40:00,cloudy,2024-04-03,EMA,10min,small,3789.0,3403.1680904896284,-385.8319095103716,-385.8319095103716,0.5674055458015905,3403.1680904896284,1
2024-04-03 15:45:00,cloudy,2024-04-03,EMA,10min,small,1312.0,2009.0560301632092,697.0560301632092,500.0,0.5465722124682572,1812.0,1
2024-04-03 15:50:00,cloudy,2024-04-03,EMA,10min,small,1225.0,1486.3520100544033,261.3520100544033,261.3520100544033,0.535682545382657,1486.3520100544033,1
2024-04-03 15:55:00,cloudy,2024-04-03,EMA,10min,small,2953.0,2464.117336684801,-488.8826633151989,-488.8826633151989,0.5560526563541236,2464.117336684801,1
2024-04-03 16:00:00,cloudy,2024-04-03,EMA,10min,small,2674.0,2604.039112228267,-69.96088777173281,-69.96088777173281,0.5589676933446125,2604.039112228267,1
2024-04-03 16:05:00,cloudy,2024-04-03,EMA,10min,small,3784.0,3390.679704076089,-393.3202959239111,-393.3202959239111,0.5753560390081088,3390.679704076089,1
2024-04-03 16:10:00,cloudy,2024-04-03,EMA,10min,small,3790.0,3656.8932346920296,-133.10676530797036,-133.10676530797036,0.5809021542292743,3656.8932346920296,1
2024-04-03 16:15:00,cloudy,2024-04-03,EMA,10min,small,3788.0,3744.297744897344,-43.70225510265618,-43.70225510265618,0.5827230815252182,3744.297744897344,1
2024-04-03 16:20:00,cloudy,2024-04-03,EMA,10min,small,3787.0,3772.765914965781,-14.234085034218879,-14.234085034218879,0.583316168401644,3772.765914965781,1
2024-04-03 16:25:00,cloudy,2024-04-03,EMA,10min,small,3788.0,3782.92197165526,-5.078028344739778,-5.078028344739778,0.5835277529160082,3782.92197165526,1
2024-04-03 16:30:00,cloudy,2024-04-03,EMA,10min,small,3603.0,3662.9739905517536,59.97399055175356,59.97399055175356,0.5810288366430185,3662.9739905517536,1
2024-04-03 16:35:00,cloudy,2024-04-03,EMA,10min,small,3791.0,3748.324663517251,-42.67533648274912,-42.67533648274912,0.5828069756631331,3748.324663517251,1
2024-04-03 16:40:00,cloudy,2024-04-03,EMA,10min,small,3749.0,3748.774887839084,-0.22511216091606912,-0.22511216091606912,0.5828163553365047,3748.774887839084,1
2024-04-03 16:45:00,cloudy,2024-04-03,EMA,10min,small,3788.0,3774.924962613028,-13.075037386971871,-13.075037386971871,0.5833611485609618,3774.924962613028,1
2024-04-03 16:50:00,cloudy,2024-04-03,EMA,10min,small,3740.0,3751.641654204343,11.641654204343013,11.641654204343013,0.5828760796357808,3751.641654204343,1
2024-04-03 16:55:00,cloudy,2024-04-03,EMA,10min,small,2378.0,2835.8805514014475,457.8805514014475,457.8805514014475,0.5637977233273872,2835.8805514014475,1
2024-04-03 17:00:00,cloudy,2024-04-03,EMA,10min,small,3261.0,3119.293517133816,-141.70648286618416,-141.70648286618416,0.5697021601134782,3119.293517133816,1
